Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","47","Cook Islands","5110","Area","6716","Planted Forest","2018","2018","1000 ha","1.1","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","48","Costa Rica","5110","Area","6716","Planted Forest","2018","2018","1000 ha","82.6","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","107","Côte d'Ivoire","5110","Area","6716","Planted Forest","2018","2018","1000 ha","13.95","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","98","Croatia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","71.71","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","49","Cuba","5110","Area","6716","Planted Forest","2018","2018","1000 ha","532.66","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","279","Curaçao","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","50","Cyprus","5110","Area","6716","Planted Forest","2018","2018","1000 ha","32.65","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","167","Czechia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","2544.76","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","116","Democratic People's Republic of Korea","5110","Area","6716","Planted Forest","2018","2018","1000 ha","993.87","Fm","Manual Estimation"
"RL","Land Use","250","Democratic Republic of the Congo","5110","Area","6716","Planted Forest","2018","2018","1000 ha","57.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","54","Denmark","5110","Area","6716","Planted Forest","2018","2018","1000 ha","433.06","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","72","Djibouti","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0.04","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","55","Dominica","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0.81","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","56","Dominican Republic","5110","Area","6716","Planted Forest","2018","2018","1000 ha","174.07","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","58","Ecuador","5110","Area","6716","Planted Forest","2018","2018","1000 ha","117.36","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","59","Egypt","5110","Area","6716","Planted Forest","2018","2018","1000 ha","44.98","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","60","El Salvador","5110","Area","6716","Planted Forest","2018","2018","1000 ha","17.1","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","61","Equatorial Guinea","5110","Area","6716","Planted Forest","2018","2018","1000 ha","125","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","178","Eritrea","5110","Area","6716","Planted Forest","2018","2018","1000 ha","40.4","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","63","Estonia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","215.74","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","209","Eswatini","5110","Area","6716","Planted Forest","2018","2018","1000 ha","106.05","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","238","Ethiopia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","1110.78","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","65","Falkland Islands (Malvinas)","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","64","Faroe Islands","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0.08","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","66","Fiji","5110","Area","6716","Planted Forest","2018","2018","1000 ha","198.74","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","67","Finland","5110","Area","6716","Planted Forest","2018","2018","1000 ha","7368.08","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6716","Planted Forest","2018","2018","1000 ha","2364","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","69","French Guyana","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0.8","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","70","French Polynesia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","9.46","Fm","Manual Estimation"
"RL","Land Use","74","Gabon","5110","Area","6716","Planted Forest","2018","2018","1000 ha","30","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","75","Gambia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","1.78","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","73","Georgia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","71.97","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","79","Germany","5110","Area","6716","Planted Forest","2018","2018","1000 ha","5709.5","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","81","Ghana","5110","Area","6716","Planted Forest","2018","2018","1000 ha","282.65","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","82","Gibraltar","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","84","Greece","5110","Area","6716","Planted Forest","2018","2018","1000 ha","138.9","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","85","Greenland","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0.22","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","86","Grenada","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0.21","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","87","Guadeloupe","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0.5","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","88","Guam","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","89","Guatemala","5110","Area","6716","Planted Forest","2018","2018","1000 ha","143.86","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","90","Guinea","5110","Area","6716","Planted Forest","2018","2018","1000 ha","56","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","175","Guinea-Bissau","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0.98","Fm","Manual Estimation"
"RL","Land Use","91","Guyana","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","93","Haiti","5110","Area","6716","Planted Forest","2018","2018","1000 ha","32","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","94","Holy See","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","95","Honduras","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","97","Hungary","5110","Area","6716","Planted Forest","2018","2018","1000 ha","790.86","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","99","Iceland","5110","Area","6716","Planted Forest","2018","2018","1000 ha","38.33","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","100","India","5110","Area","6716","Planted Forest","2018","2018","1000 ha","13170.57","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","101","Indonesia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","4615.43","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","102","Iran (Islamic Republic of)","5110","Area","6716","Planted Forest","2018","2018","1000 ha","976.05","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","103","Iraq","5110","Area","6716","Planted Forest","2018","2018","1000 ha","81.44","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","104","Ireland","5110","Area","6716","Planted Forest","2018","2018","1000 ha","666.22","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","105","Israel","5110","Area","6716","Planted Forest","2018","2018","1000 ha","85","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","106","Italy","5110","Area","6716","Planted Forest","2018","2018","1000 ha","642.85","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","109","Jamaica","5110","Area","6716","Planted Forest","2018","2018","1000 ha","8.36","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","110","Japan","5110","Area","6716","Planted Forest","2018","2018","1000 ha","10184","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","112","Jordan","5110","Area","6716","Planted Forest","2018","2018","1000 ha","46.9","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","108","Kazakhstan","5110","Area","6716","Planted Forest","2018","2018","1000 ha","420.79","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","114","Kenya","5110","Area","6716","Planted Forest","2018","2018","1000 ha","152.79","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","118","Kuwait","5110","Area","6716","Planted Forest","2018","2018","1000 ha","6.25","Fm","Manual Estimation"
"RL","Land Use","113","Kyrgyzstan","5110","Area","6716","Planted Forest","2018","2018","1000 ha","210.71","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","120","Lao People's Democratic Republic","5110","Area","6716","Planted Forest","2018","2018","1000 ha","1736.15","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","119","Latvia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","453.88","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","121","Lebanon","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0.35","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","122","Lesotho","5110","Area","6716","Planted Forest","2018","2018","1000 ha","8.67","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","123","Liberia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","25.3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","124","Libya","5110","Area","6716","Planted Forest","2018","2018","1000 ha","217","Fm","Manual Estimation"
"RL","Land Use","125","Liechtenstein","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0.6","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","126","Lithuania","5110","Area","6716","Planted Forest","2018","2018","1000 ha","605","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","256","Luxembourg","5110","Area","6716","Planted Forest","2018","2018","1000 ha","30","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","129","Madagascar","5110","Area","6716","Planted Forest","2018","2018","1000 ha","312","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","130","Malawi","5110","Area","6716","Planted Forest","2018","2018","1000 ha","79.9","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","131","Malaysia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","1712.96","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","132","Maldives","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","133","Mali","5110","Area","6716","Planted Forest","2018","2018","1000 ha","568","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","134","Malta","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0.04","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","127","Marshall Islands","5110","Area","6716","Planted Forest","2018","2018","1000 ha","3.13","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","135","Martinique","5110","Area","6716","Planted Forest","2018","2018","1000 ha","2.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","136","Mauritania","5110","Area","6716","Planted Forest","2018","2018","1000 ha","41.35","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","137","Mauritius","5110","Area","6716","Planted Forest","2018","2018","1000 ha","17.97","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","270","Mayotte","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0.53","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","138","Mexico","5110","Area","6716","Planted Forest","2018","2018","1000 ha","93.77","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","145","Micronesia (Federated States of)","5110","Area","6716","Planted Forest","2018","2018","1000 ha","14.21","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","140","Monaco","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","141","Mongolia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","7.68","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","273","Montenegro","5110","Area","6716","Planted Forest","2018","2018","1000 ha","8","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","142","Montserrat","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","143","Morocco","5110","Area","6716","Planted Forest","2018","2018","1000 ha","613.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","144","Mozambique","5110","Area","6716","Planted Forest","2018","2018","1000 ha","70.01","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","2018","2018","1000 ha","427.09","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","147","Namibia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","148","Nauru","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","149","Nepal","5110","Area","6716","Planted Forest","2018","2018","1000 ha","220.6","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","150","Netherlands","5110","Area","6716","Planted Forest","2018","2018","1000 ha","328.91","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","153","New Caledonia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","10.39","Fm","Manual Estimation"
"RL","Land Use","156","New Zealand","5110","Area","6716","Planted Forest","2018","2018","1000 ha","2052.61","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","157","Nicaragua","5110","Area","6716","Planted Forest","2018","2018","1000 ha","56.2","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","158","Niger","5110","Area","6716","Planted Forest","2018","2018","1000 ha","117.5","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","159","Nigeria","5110","Area","6716","Planted Forest","2018","2018","1000 ha","219.54","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","160","Niue","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0.01","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","161","Norfolk Island","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0.05","Fm","Manual Estimation"
"RL","Land Use","163","Northern Mariana Islands","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","162","Norway","5110","Area","6716","Planted Forest","2018","2018","1000 ha","108","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","221","Oman","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0.6","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","165","Pakistan","5110","Area","6716","Planted Forest","2018","2018","1000 ha","253.9","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","166","Panama","5110","Area","6716","Planted Forest","2018","2018","1000 ha","64.62","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","168","Papua New Guinea","5110","Area","6716","Planted Forest","2018","2018","1000 ha","60.75","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","169","Paraguay","5110","Area","6716","Planted Forest","2018","2018","1000 ha","132.81","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","170","Peru","5110","Area","6716","Planted Forest","2018","2018","1000 ha","1076","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","171","Philippines","5110","Area","6716","Planted Forest","2018","2018","1000 ha","374.53","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","173","Poland","5110","Area","6716","Planted Forest","2018","2018","1000 ha","7366","Fm","Manual Estimation"
"RL","Land Use","174","Portugal","5110","Area","6716","Planted Forest","2018","2018","1000 ha","2256","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","177","Puerto Rico","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","179","Qatar","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","117","Republic of Korea","5110","Area","6716","Planted Forest","2018","2018","1000 ha","2270.52","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","146","Republic of Moldova","5110","Area","6716","Planted Forest","2018","2018","1000 ha","218.8","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","182","Réunion","5110","Area","6716","Planted Forest","2018","2018","1000 ha","10.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","183","Romania","5110","Area","6716","Planted Forest","2018","2018","1000 ha","895.07","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","185","Russian Federation","5110","Area","6716","Planted Forest","2018","2018","1000 ha","18880.1","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","184","Rwanda","5110","Area","6716","Planted Forest","2018","2018","1000 ha","148","Fm","Manual Estimation"
"RL","Land Use","282","Saint Barthélemy","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","187","Saint Helena, Ascension and Tristan da Cunha","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","189","Saint Lucia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","3.15","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","190","Saint Pierre and Miquelon","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","191","Saint Vincent and the Grenadines","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0.3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","281","Saint-Martin (French part)","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","244","Samoa","5110","Area","6716","Planted Forest","2018","2018","1000 ha","5.04","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","192","San Marino","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","193","Sao Tome and Principe","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","194","Saudi Arabia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","195","Senegal","5110","Area","6716","Planted Forest","2018","2018","1000 ha","32","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","272","Serbia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","139.51","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","196","Seychelles","5110","Area","6716","Planted Forest","2018","2018","1000 ha","4.9","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","197","Sierra Leone","5110","Area","6716","Planted Forest","2018","2018","1000 ha","19.97","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","200","Singapore","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","280","Sint Maarten (Dutch part)","5110","Area","6716","Planted Forest","2018","2018","1000 ha","0","Fm","Manual Estimation"
"RL","Land Use","199","Slovakia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","748.54","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","198","Slovenia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","45.97","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","25","Solomon Islands","5110","Area","6716","Planted Forest","2018","2018","1000 ha","24.75","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","201","Somalia","5110","Area","6716","Planted Forest","2018","2018","1000 ha","3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","202","South Africa","5110","Area","6716","Planted Forest","2018","2018","1000 ha","3143.62","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","277","South Sudan","5110","Area","6716","Planted Forest","2018","2018","1000 ha","187.9","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","203","Spain","5110","Area","6716","Planted Forest","2018","2018","1000 ha","2587.78","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","38","Sri Lanka","5110","Area","6716","Planted Forest","2018","2018","1000 ha","249.21","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","276","Sudan","5110","Area","6716","Planted Forest","2018","2018","1000 ha","130","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","207","Suriname","5110","Area","6716","Planted Forest","2018","2018","1000 ha","14.15","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","210","Sweden","5110","Area","6716","Planted Forest","2018","2018","1000 ha","13565","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","211","Switzerland","5110","Area","6716","Planted Forest","2018","2018","1000 ha","151.25","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","212","Syrian Arab Republic","5110","Area","6716","Planted Forest","2018","2018","1000 ha","202.4","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","208","Tajikistan","5110","Area","6716","Planted Forest","2018","2018","1000 ha","116.11","Q","Official data reported on FAO Questionnaires from countries"
